rel	query_id	entity	inlink	outlink	pg_count
0	SemSearch_LS-5	Mosaic_authorship	66	30	23070
0	SemSearch_LS-5	Development_of_the_Old_Testament_canon	175	26	29576
0	SemSearch_LS-5	Jewish_apocrypha	32	14	11779
0	SemSearch_LS-5	Archangel	133	505	414004
0	SemSearch_LS-5	New_Testament	544	6151	419610
0	SemSearch_LS-5	2_Esdras	74	126	32230
0	SemSearch_LS-5	List_of_major_biblical_figures	93	10	46438
0	SemSearch_LS-5	Rabbinic_literature	160	470	30468
0	SemSearch_LS-5	Development_of_the_New_Testament_canon	296	81	76459
0	SemSearch_LS-5	Apocalypse_of_Peter	52	37	27417
0	SemSearch_LS-5	Melito's_canon	55	6	725
0	SemSearch_LS-5	Jeremiah	97	468	183449
0	SemSearch_LS-5	Names_of_God_in_Judaism	238	412	188830
0	SemSearch_LS-5	Chapters_and_verses_of_the_Bible	75	278	83858
0	SemSearch_LS-5	Biblical_manuscript	185	1940	70780
0	SemSearch_LS-5	Marcionism	132	126	60621
0	SemSearch_LS-5	Elaine_Showalter	80	55	25490
0	SemSearch_LS-5	Tanakh	119	980	333977
0	SemSearch_LS-5	Paul_F._Bradshaw	9	6	1642
0	SemSearch_LS-5	Højskolesangbogen	9	3	147
2	SemSearch_LS-5	Book_of_Esther	182	321	107699
0	SemSearch_LS-5	Peshitta	183	241	38666
0	SemSearch_LS-5	Epistle_to_the_Hebrews	88	409	64656
0	SemSearch_LS-5	Torah	183	2869	498641
2	SemSearch_LS-5	Hebrew_Bible	65	1775	256632
0	SemSearch_LS-5	Sephardi_Jews	623	2193	325780
0	SemSearch_LS-5	Timeline_of_Jewish_history	598	26	61965
0	SemSearch_LS-5	Babylonian_captivity	93	502	180856
0	SemSearch_LS-5	The_Canon_of_Medicine	48	143	43869
0	SemSearch_LS-5	The_Canon	125	5	1497
0	SemSearch_LS-5	Great_Assembly	42	53	9943
0	SemSearch_LS-5	Shula_Marks	46	10	2023
0	SemSearch_LS-5	Haunted_in_the_New_World	16	3	538
0	SemSearch_LS-5	Sortes_Sanctorum	64	11	2049
0	SemSearch_LS-5	Book_of_Wisdom	69	123	85020
0	SemSearch_LS-5	Liber_Septimus	38	4	1208
0	SemSearch_LS-5	List_of_ecclesiastical_abbreviations	183	9	8209
0	SemSearch_LS-5	Pharisees	246	449	193047
0	SemSearch_LS-5	Song_of_the_sea	41	59	22424
0	SemSearch_LS-5	A._B._Yehoshua	71	81	9614
0	SemSearch_LS-5	History_of_the_Jews_and_Judaism_in_the_Land_of_Israel	442	44	63968
0	SemSearch_LS-5	Proto-orthodox_Christianity	45	41	9593
0	SemSearch_LS-5	Ancient_Hebrew_writings	169	4	9159
0	SemSearch_LS-5	First_Epistle_to_the_Corinthians	62	484	111053
0	SemSearch_LS-5	History_of_the_Jews_in_Spain	397	148	63386
0	SemSearch_LS-5	Protestant_Bible	90	12	17544
0	SemSearch_LS-5	History_of_the_Jews_in_Germany	371	686	118800
0	SemSearch_LS-5	Orthodox_Tewahedo_biblical_canon	118	16	15254
0	SemSearch_LS-5	The_Western_Canon:_The_Books_and_School_of_the_Ages	46	38	29052
0	SemSearch_LS-5	Development_of_the_Christian_biblical_canon	148	44	54021
0	SemSearch_LS-5	Tara_Seibel	67	11	1237
0	SemSearch_LS-5	Epistle_of_James	80	192	93623
0	SemSearch_LS-5	Pseudepigrapha	86	307	59089
0	SemSearch_LS-5	Book_of_Enoch	250	282	400464
0	SemSearch_LS-5	Antilegomena	60	47	24873
0	SemSearch_LS-5	Dirk_Verhofstadt	63	16	4956
0	SemSearch_LS-5	Luther's_canon	33	11	8100
0	SemSearch_LS-5	History_of_ancient_Israel_and_Judah	218	300	138456
2	SemSearch_LS-5	Septuagint	202	1097	286611
0	SemSearch_LS-5	Historicity_of_the_Bible	260	81	71284
0	SemSearch_LS-5	Allan_Bloom	204	106	50800
0	SemSearch_LS-5	Collectio_canonum_quadripartita	49	7	2161
0	SemSearch_LS-5	1_Maccabees	55	154	55571
0	SemSearch_LS-5	The_Jewish_War	31	137	20640
0	SemSearch_LS-5	Didache	128	143	86724
0	SemSearch_LS-5	Development_of_the_Hebrew_Bible_canon	93	43	40269
0	SemSearch_LS-5	New_Testament_apocrypha	193	236	84759
0	SemSearch_LS-5	Bible	402	8701	721126
0	SemSearch_LS-5	Incest_in_the_Bible	71	13	48397
0	SemSearch_LS-5	Criticism_of_the_Bible	201	20	35805
0	SemSearch_LS-5	Authorship_of_the_Bible	190	57	76689
0	SemSearch_LS-5	Ketuvim	67	174	48873
0	SemSearch_LS-5	Abrahamic_religions	490	570	428656
0	SemSearch_LS-5	Christianity_and_abortion	116	24	32800
0	SemSearch_LS-5	Origins_of_Judaism	113	12	59668
0	SemSearch_LS-5	Canon_of_Trent	50	25	8270
0	SemSearch_LS-5	Anti-Judaism	233	107	27511
0	SemSearch_LS-5	Maurice_Sendak	321	272	124480
0	SemSearch_LS-5	Books_of_the_Bible	179	165	274994
0	SemSearch_LS-5	Religious_text	416	1202	103950
0	SemSearch_LS-5	Internal_consistency_of_the_Bible	251	37	23192
0	SemSearch_LS-5	Biblical_canon	329	340	183441
0	SemSearch_LS-6	Emerson_Hill,_Staten_Island	13	19	2176
0	SemSearch_LS-6	Isola_(fictional_city)	15	5	1155
0	SemSearch_LS-6	Lower_East_Side_Preparatory_High_School	2	0	607
0	SemSearch_LS-6	South_Beach-Franklin_Delano_Roosevelt_Boardwalk	16	15	4011
0	SemSearch_LS-6	Grant_City,_Staten_Island	26	21	2539
0	SemSearch_LS-6	Alexander_Hamilton_Bridge	41	23	11387
0	SemSearch_LS-6	Brooklyn-Queens_Day	7	3	5610
2	SemSearch_LS-6	Borough_president	140	398	13804
0	SemSearch_LS-6	Lexent_Metro_Connect	36	2	1156
0	SemSearch_LS-6	Demographic_history_of_New_York_City	36	6	24470
0	SemSearch_LS-6	Heartland_Village,_Staten_Island	20	11	1908
0	SemSearch_LS-6	New_York_Area_Bisexual_Network	36	11	2200
0	SemSearch_LS-6	Oakwood,_Staten_Island	24	36	3157
0	SemSearch_LS-6	Like_Sunday,_Like_Rain	17	8	84033
0	SemSearch_LS-6	Grasmere,_Staten_Island	37	31	2875
0	SemSearch_LS-6	Hamilton_Park,_Staten_Island	12	5	1403
0	SemSearch_LS-6	New_York_City_Department_of_Parks_and_Recreation	35	342	17619
0	SemSearch_LS-6	Community_boards_of_New_York_City	13	18	7226
0	SemSearch_LS-6	Legal_nullity	7	3	2700
0	SemSearch_LS-6	New_York_City_Police_Department_Housing_Bureau	11	9	5106
0	SemSearch_LS-6	Ward_Hill,_Staten_Island	13	9	1719
0	SemSearch_LS-6	Citizens_Housing_and_Planning_Council_(CHPC)	15	4	756
0	SemSearch_LS-6	Grymes_Hill,_Staten_Island	34	24	3452
0	SemSearch_LS-6	An_Open_Letter_to_NYC	28	9	5400
0	SemSearch_LS-6	Five_Boro_Bike_Tour	30	13	6427
0	SemSearch_LS-6	RightRides	21	1	627
0	SemSearch_LS-6	Third_Avenue_Bridge_(New_York_City)	29	29	3988
0	SemSearch_LS-6	New_York_City_Police_Department_Cadet_Corps	16	8	2590
0	SemSearch_LS-6	Met_Foods	14	3	6069
0	SemSearch_LS-6	Borough	178	1963	83040
0	SemSearch_LS-6	Kosciuszko_Bridge_(New_York_City)	53	28	17606
0	SemSearch_LS-6	Brooklyn–Queens_Greenway	44	25	941
0	SemSearch_LS-6	Graniteville,_Staten_Island	25	25	2277
0	SemSearch_LS-6	New_York_City:_the_51st_State	32	6	10009
0	SemSearch_LS-6	Area_code_917	39	30	58428
0	SemSearch_LS-6	New_York_Trolley_Company	17	1	523
0	SemSearch_LS-6	Matamoras,_Pennsylvania	38	34	6710
0	SemSearch_LS-6	Meiers_Corners,_Staten_Island	12	12	1697
0	SemSearch_LS-6	Just_Food	6	4	617
0	SemSearch_LS-6	DigNet	12	1	1166
0	SemSearch_LS-6	LinkNYC	23	2	11248
0	SemSearch_LS-6	Waterpod	14	1	540
0	SemSearch_LS-6	Opera_House_Hotel	8	1	569
0	SemSearch_LS-6	Government_of_New_York_City	75	122	35457
0	SemSearch_LS-6	New_York_City_courts	37	24	5132
0	SemSearch_LS-6	Borough_(United_States)	51	63	13640
0	SemSearch_LS-6	Climate_change_in_New_York_City	15	4	3503
0	SemSearch_LS-6	Habitat_for_Humanity_–_New_York_City	17	4	296
0	SemSearch_LS-6	City_Parks_Foundation	7	89	3202
0	SemSearch_LS-6	Spanish_Camp	26	2	1595
0	SemSearch_LS-6	Jamaica_Avenue	49	89	8785
0	SemSearch_LS-6	NY1_Noticias	22	7	2666
0	SemSearch_LS-6	Newtown_Creek	76	68	17164
0	SemSearch_LS-6	Safe_Horizon	32	10	2911
0	SemSearch_LS-6	AIA_Guide_to_New_York_City	9	63	5390
0	SemSearch_LS-6	DeKalb_Avenue	43	20	4014
0	SemSearch_LS-6	Grand_Street_Bridge	11	4	2673
0	SemSearch_LS-6	Neighborhoods_in_New_York_City	23	15	67524
0	SemSearch_LS-6	List_of_winners_of_the_New_York_City_Marathon	106	10	23920
0	SemSearch_LS-6	Developing_Lives	17	1	735
0	SemSearch_LS-6	J.W._Mays	18	7	2494
0	SemSearch_LS-6	New_York_City_Department_of_Housing_Preservation_and_Development	12	22	7054
0	SemSearch_LS-6	Doctors_Hospital_(Staten_Island)	10	7	700
0	SemSearch_LS-6	Pleasant_Plains,_Staten_Island	37	25	2570
0	SemSearch_LS-6	Bulls_Head,_Staten_Island	20	21	2534
0	SemSearch_LS-6	Visiting_Nurse_Service_of_New_York	17	19	4868
0	SemSearch_LS-6	NY1_Rail_and_Road	26	3	2267
0	SemSearch_LS-6	207th_Street_Crosstown_Line	35	21	2129
0	SemSearch_LS-6	Flags_of_New_York_City	48	32	41248
0	SemSearch_LS-6	New_Dorp_Beach	20	10	2509
0	SemSearch_LS-6	New_York_City_Audubon	48	5	1058
0	SemSearch_LS-6	Farmers'_Market_(New_York_City)	19	2	121
0	SemSearch_LS-6	Waldbaum's	42	19	11385
0	SemSearch_LS-6	Willis_Avenue_Bridge	33	25	6685
2	SemSearch_LS-6	Borough_(New_York_City)	66	1137	377371
0	SemSearch_LS-6	Newtown_Creek_Wastewater_Treatment_Plant	24	7	3321
0	SemSearch_LS-6	Boro_taxi	31	8	16366
0	SemSearch_LS-6	List_of_cities,_boroughs,_and_townships_along_the_Susquehanna_River	96	0	778
0	SemSearch_LS-6	Shore_Acres,_Staten_Island	17	15	1539
0	SemSearch_LS-6	The_Narrows	38	93	20828
0	SemSearch_LS-6	Castleton_Corners,_Staten_Island	22	22	2165
0	SemSearch_LS-6	Knicks–Nets_rivalry	47	7	4029
0	SemSearch_LS-6	Statues_and_sculptures_in_New_York_City	40	4	4640
0	SemSearch_LS-6	The_City_Reliquary	38	5	1795
0	SemSearch_LS-6	DeKalb_Avenue_(disambiguation)	3	7	209
0	SemSearch_LS-6	Huguenot,_Staten_Island	24	29	3624
0	SemSearch_LS-6	List_of_Queens_neighborhoods	123	79	57259
0	SemSearch_LS-6	Borough_(Connecticut)	96	33	5052
0	SemSearch_LS-6	List_of_New_York_City_Borough_Halls_and_municipal_buildings	21	10	2524
0	SemSearch_LS-6	New_York_City_Department_of_Design_and_Construction	8	8	2876
0	SemSearch_LS-6	New_York_City_Farm_Colony	23	6	4582
0	SemSearch_LS-6	Richmond_Valley,_Staten_Island	13	19	1521
0	SemSearch_LS-6	United_States_presidential_election_in_New_York,_1920	55	9	2341
0	SemSearch_LS-6	Music_of_New_York	23	8	6517
0	SemSearch_LS-6	Light_Waves_Concept	17	1	692
0	SemSearch_LS-6	Atlantic_Avenue_(New_York_City)	66	108	8985
0	SemSearch_LS-6	Christina_Ellington	25	7	1330
0	SemSearch_LS-6	Chief_of_Detectives	2	3	1803
0	SemSearch_LS-6	Cypress_Hills_Cemetery_(New_York_City)	55	61	5366
0	SemSearch_LS-6	Lemon_Creek_(Staten_Island)	29	8	833
0	SemSearch_LS-7	Army_of_the_Republic_of_Macedonia	165	78	40947
0	SemSearch_LS-7	Armed_Forces_of_the_Republic_of_the_Congo	44	23	9948
0	SemSearch_LS-7	Operation_Unified_Response	70	50	10175
0	SemSearch_LS-7	Operation_Pacific_Angel	18	1	1131
0	SemSearch_LS-7	Estonia_Defence_Forces	139	160	34941
0	SemSearch_LS-7	Structure_of_the_United_States_Army	245	9	83306
0	SemSearch_LS-7	Flags_of_the_United_States_Armed_Forces	159	20	28844
0	SemSearch_LS-7	Counterintelligence_Corps_(United_States_Army)	72	159	9729
0	SemSearch_LS-7	Motor_Transport_Corps	37	22	2535
0	SemSearch_LS-7	List_of_Sabre_and_Fury_units_in_the_US_military	85	47	2092
0	SemSearch_LS-7	Comparative_military_ranks_of_Korea	223	45	56414
0	SemSearch_LS-7	Vishwa_Robotics	15	5	1521
0	SemSearch_LS-7	Chaplain_Corps_(United_States_Army)	132	109	17596
0	SemSearch_LS-7	Armed_Forces_Retirement_Home	39	57	8761
0	SemSearch_LS-7	Lebanese_Armed_Forces	197	337	71800
0	SemSearch_LS-7	Type_07	51	12	19755
0	SemSearch_LS-7	Iraqi_Armed_Forces	183	142	71351
0	SemSearch_LS-7	Ministry_of_Defence	109	193	19208
0	SemSearch_LS-7	Royal_Cambodian_Armed_Forces	62	57	24100
0	SemSearch_LS-7	Medical_Corps_(United_States_Army)	114	245	30817
0	SemSearch_LS-7	Combat_Veterans_Motorcycle_Association	13	2	3669
0	SemSearch_LS-7	Historical_equipment_of_the_Iranian_Army	19	7	1141
0	SemSearch_LS-7	Fort_Irwin_Police_Department	11	3	819
0	SemSearch_LS-7	21st_Infantry_Regiment_(United_States)	21	96	10273
0	SemSearch_LS-7	Signal_Corps_(United_States_Army)	183	873	56244
0	SemSearch_LS-7	National_Defense_Industrial_Association	17	60	5140
0	SemSearch_LS-7	Military_of_Paraguay	56	143	23808
0	SemSearch_LS-7	Republic_of_Korea_Armed_Forces	142	211	143288
0	SemSearch_LS-7	Armed_Forces_of_Malta	103	86	38698
0	SemSearch_LS-7	Billhook	102	46	47269
0	SemSearch_LS-7	United_States_Air_Force_enlisted_rank_insignia	53	17	108585
0	SemSearch_LS-7	Exercise_Zapad-81	14	9	6084
0	SemSearch_LS-7	Lao_People's_Armed_Forces	88	51	7729
2	SemSearch_LS-7	United_States_Army_Nurse_Corps	98	86	20091
0	SemSearch_LS-7	Musayyib	10	49	2468
0	SemSearch_LS-7	Royal_Thai_Armed_Forces	175	128	52257
0	SemSearch_LS-7	Operation_Continuing_Promise	8	7	2620
0	SemSearch_LS-7	24th_Infantry_Regiment_(United_States)	99	120	19439
0	SemSearch_LS-7	Dereliction_of_duty	23	67	26801
0	SemSearch_LS-7	8th_Infantry_Regiment_(United_States)	69	153	11302
0	SemSearch_LS-7	DPSD	31	11	3332
0	SemSearch_LS-7	Fragplan	12	3	2190
0	SemSearch_LS-7	Lieutenant_commander_(United_States)	22	673	62837
0	SemSearch_LS-7	Syrian_Armed_Forces	150	386	178683
0	SemSearch_LS-7	Professional_diving	147	174	21486
0	SemSearch_LS-7	Department_of_the_Army_Civilian_Police	49	7	12022
0	SemSearch_LS-7	Willys_M38A1	18	19	18302
0	SemSearch_LS-7	Military_acute_concussion_evaluation	10	1	1144
0	SemSearch_LS-7	Ordnance_Corps_(United_States_Army)	93	243	23955
0	SemSearch_LS-7	Department_of_Defense_police	49	15	13824
0	SemSearch_LS-7	Pacific_Partnership	39	15	5302
0	SemSearch_LS-7	Judge_Advocate_General's_Corps,_United_States_Army	85	262	12063
0	SemSearch_LS-7	Military_budget_of_the_United_States	91	80	301000
0	SemSearch_LS-7	Sultan_of_Oman's_Armed_Forces	91	40	15824
0	SemSearch_LS-7	Aircrew_Badge	42	87	24867
0	SemSearch_LS-7	Insignia_of_Chaplain_Schools_in_the_US_Military	26	29	1584
0	SemSearch_LS-7	FlexGen_Power_Systems	29	0	1156
0	SemSearch_LS-7	Military_of_Nicaragua	255	23	19946
0	SemSearch_LS-7	Inter-service_awards_and_decorations_of_the_United_States_military	32	17	19750
2	SemSearch_LS-7	Chemical_Corps	172	166	28742
0	SemSearch_LS-7	Transportation_Corps	109	196	16594
0	SemSearch_LS-7	United_States_Army_Parachute_Team	29	55	14997
0	SemSearch_LS-7	Puerto_Rican_recipients_of_the_Navy_Cross	68	17	1024
0	SemSearch_LS-7	The_Silver_Star_Families_of_America	24	2	1684
0	SemSearch_LS-7	Awards_and_decorations_of_the_United_States_Air_Force	89	28	49687
0	SemSearch_LS-7	Vice_Presidential_Service_Badge	25	7	2556
0	SemSearch_LS-7	Combat_Arms	24	50	12078
0	SemSearch_LS-7	Army_Medical_Department_(United_States)	117	220	27159
0	SemSearch_LS-7	Palestinian_tunnel_warfare_in_the_Gaza_Strip	47	7	11461
0	SemSearch_LS-7	Live_fire_exercise	74	81	15558
0	SemSearch_LS-7	Sullivan_Drydock_and_Repair_Corporation	19	15	616
0	SemSearch_LS-7	Peruvian_Armed_Forces	70	68	19792
0	SemSearch_LS-7	United_States_Armed_Forces	264	4148	697735
0	SemSearch_LS-7	Uniformed_services_of_the_United_States	77	110	167724
2	SemSearch_LS-7	Military_Intelligence_Corps_(United_States_Army)	170	167	54402
0	SemSearch_LS-7	Center_for_Army_Analysis	10	8	953
0	SemSearch_LS-7	10th_Infantry_Regiment_(United_States)	48	78	8038
0	SemSearch_LS-7	Naval_Consolidated_Brig,_Charleston	23	15	8424
0	SemSearch_LS-7	United_States_Army_branch_insignia	160	68	61634
0	SemSearch_LS-7	Nepalese_Armed_Forces	79	19	20675
0	SemSearch_LS-7	Diving_Unlimited_International	8	1	731
0	SemSearch_LS-7	Rapid_Deployment_Forces_(Egypt)	69	8	6081
0	SemSearch_LS-7	Coats_of_arms_of_U.S._Air_Defense_Artillery_Regiments	95	64	7453
0	SemSearch_LS-7	South_African_National_Defence_Force	59	288	75047
0	SemSearch_LS-7	Military_mail	86	69	23686
0	SemSearch_LS-7	Texas_Military_Forces	59	126	17808
0	SemSearch_LS-7	People's_Army_of_Vietnam	230	1019	67542
0	SemSearch_LS-7	19th_Infantry_Regiment_(United_States)	45	104	8309
0	SemSearch_LS-7	Armed_Forces_of_the_Republic_of_Uzbekistan	135	41	17937
0	SemSearch_LS-7	Norwegian_Armed_Forces	160	200	83187
0	SemSearch_LS-7	Surgeon_General_of_the_United_States_Air_Force	32	42	10168
0	SemSearch_LS-7	Union_Defence_Force_(UAE)	97	81	82354
0	SemSearch_LS-7	Military_history_of_the_United_States	375	139	105897
2	SemSearch_LS-7	Quartermaster_Corps_(United_States_Army)	67	280	29475
0	SemSearch_LS-7	22nd_Infantry_Regiment_(United_States)	138	107	18485
0	SemSearch_LS-7	Military_Police_Corps_(United_States)	122	186	54426
0	SemSearch_LS-7	Belize_Defence_Force	51	46	18455
0	SemSearch_LS-7	Corps_of_Topographical_Engineers	29	91	4490
2	SemSearch_LS-7	Field_Artillery_Branch_(United_States)	102	225	37499
0	SemSearch_LS-7	United_States_Pacific_Command	166	390	77182
0	SemSearch_LS-8	Bass_Brewery	84	186	42495
0	SemSearch_LS-8	Four_continents	58	14	12448
0	SemSearch_LS-8	14th_World_Scout_Jamboree	34	14	2687
0	SemSearch_LS-8	Ben_Ferreira	34	42	906
0	SemSearch_LS-8	VG-lista	8	3418	24191
0	SemSearch_LS-8	Julian_Zhi_Jie_Yee	68	11	3964
0	SemSearch_LS-8	Valerie_Saurette	24	31	572
0	SemSearch_LS-8	Jennifer_Kirk	90	51	6509
0	SemSearch_LS-8	Volcanic_Seven_Summits	81	27	25011
0	SemSearch_LS-8	Robert_Halpin	46	16	2619
0	SemSearch_LS-8	Huang_Xintong	93	68	936
2	SemSearch_LS-8	List_of_continents_by_population	49	17	95328
0	SemSearch_LS-8	Arab_Congress_of_1913	79	19	4278
0	SemSearch_LS-8	Keauna_McLaughlin	97	61	2131
0	SemSearch_LS-8	Anabelle_Langlois	93	83	2641
0	SemSearch_LS-8	Naismith_Trophy	23	13	4780
0	SemSearch_LS-8	Turkish_Straits	44	80	43814
0	SemSearch_LS-8	Singapore_Declaration	23	13	4614
0	SemSearch_LS-8	Spira_(Final_Fantasy)	76	89	14861
0	SemSearch_LS-8	ACOLOP	42	28	5855
0	SemSearch_LS-8	2009–10_Japan_Figure_Skating_Championships	143	39	486
0	SemSearch_LS-8	Shin_Yea-ji_(figure_skater,_born_1988)	25	28	585
0	SemSearch_LS-8	Pantropical	12	119	7710
0	SemSearch_LS-8	Oerik	30	17	1914
0	SemSearch_LS-8	Ross_Miner	104	68	6219
0	SemSearch_LS-8	Bacardi	98	271	171356
0	SemSearch_LS-8	United_States_Army_Field_Band	27	17	2996
0	SemSearch_LS-8	Mister_United_Continents	14	10	3608
0	SemSearch_LS-8	Laura_Munana	24	22	571
0	SemSearch_LS-8	Vanessa_Crone	78	58	1998
0	SemSearch_LS-8	Sulayman_Al-Bassam	10	2	1392
0	SemSearch_LS-8	International_Confederation_of_Principals	21	2	555
0	SemSearch_LS-8	2007_Four_Continents_Figure_Skating_Championships	111	71	1761
0	SemSearch_LS-8	Miss_Teen_World	9	12	11451
0	SemSearch_LS-8	List_of_beauty_contests	146	55	77767
0	SemSearch_LS-8	Julianne_Séguin	92	40	2628
0	SemSearch_LS-8	UNIS-UN_Conference	24	5	1172
0	SemSearch_LS-8	Evangelical_Covenant_Church	48	69	21268
0	SemSearch_LS-8	Paul_Poirier	137	102	5454
0	SemSearch_LS-8	Zhang_Hao	167	195	8067
0	SemSearch_LS-8	Wang_Meng_(figure_skater)	24	27	819
0	SemSearch_LS-8	Angela_Nikodinov	90	61	5151
0	SemSearch_LS-8	Elvis_Stojko	97	132	24953
0	SemSearch_LS-8	2006_Four_Continents_Figure_Skating_Championships	126	51	1407
0	SemSearch_LS-8	Terra_Australis	134	149	68870
0	SemSearch_LS-8	Getting_Bi	17	8	619
0	SemSearch_LS-8	2008–09_Japan_Figure_Skating_Championships	140	35	394
0	SemSearch_LS-8	Abdullah_Al-Eyaf	12	3	1338
0	SemSearch_LS-8	2009_flu_pandemic_in_Africa	39	7	4634
0	SemSearch_LS-8	Kirsten_Moore-Towers	100	75	8163
0	SemSearch_LS-8	Michel_Brunet_(figure_skater)	27	35	534
0	SemSearch_LS-8	RBC_Dexia	14	6	10463
0	SemSearch_LS-8	Lee_Dong-whun	32	23	1031
0	SemSearch_LS-8	1938_Amateur_World_Series	36	12	2245
0	SemSearch_LS-8	Kristy_Sargeant	33	73	1441
0	SemSearch_LS-8	Old_World	60	982	161618
0	SemSearch_LS-8	International_Federation_of_Medical_Students'_Associations	26	28	3946
0	SemSearch_LS-8	Continent	226	957	934065
0	SemSearch_LS-8	Seara_Foods	21	9	2944
0	SemSearch_LS-8	Morgan_Matthews	58	44	1849
0	SemSearch_LS-8	Yoshie_Onda	40	62	1419
0	SemSearch_LS-8	Takeshi_Honda	94	94	3311
0	SemSearch_LS-8	Guy_East_(cyclist)	11	1	912
0	SemSearch_LS-8	John_Baldwin_(figure_skater)	67	97	2186
0	SemSearch_LS-8	Mukul_Devichand	9	0	735
0	SemSearch_LS-8	Naomi_Lang	94	52	5988
0	SemSearch_LS-8	Pangea_Day	79	13	1825
0	SemSearch_LS-8	Steve_Hartsell	27	53	1039
0	SemSearch_LS-8	Aaron_Lowe	66	75	1423
0	SemSearch_LS-8	TAFISA	3	16	3254
0	SemSearch_LS-8	Denmark_national_under-21_speedway_team	47	10	520
0	SemSearch_LS-8	Volf_Roitman	122	4	800
0	SemSearch_LS-8	Sports_broadcasting_contracts_in_Montenegro	84	2	1272
0	SemSearch_LS-8	List_of_continents_by_GDP_(nominal)	67	3	44891
0	SemSearch_LS-8	Justin_Pekarek	34	33	918
0	SemSearch_LS-8	Rinat_Farkhoutdinov	23	27	615
0	SemSearch_LS-8	Around_the_world_sailing_record	112	31	25436
0	SemSearch_LS-8	Michael_Weiss_(figure_skater)	92	92	10151
0	SemSearch_LS-8	Mister_Lebanon	36	10	4476
0	SemSearch_LS-8	Norsk_Hydro	130	296	45270
0	SemSearch_LS-8	Culture_of_Jordan	94	9	20179
0	SemSearch_LS-8	Jack_Greenwood_(athlete)	31	18	833
0	SemSearch_LS-8	Victor_Kraatz	69	102	4448
0	SemSearch_LS-8	Crossing_Continents	23	12	2730
0	SemSearch_LS-8	World_of_A_Song_of_Ice_and_Fire	192	369	207188
0	SemSearch_LS-8	Fourth_Freedom_Forum	13	3	508
0	SemSearch_LS-8	Annie_Bellemare	61	36	1089
0	SemSearch_LS-8	Pascal_Denis	29	40	1281
0	SemSearch_LS-8	Tong_Jian	201	178	3658
0	SemSearch_LS-8	Pang_Qing	198	171	5718
0	SemSearch_LS-8	International_Judo_Federation	18	127	22900
0	SemSearch_LS-8	Social_experiment	7	57	32975
0	SemSearch_LS-8	2012_Four_Continents_Figure_Skating_Championships	131	65	2232
0	SemSearch_LS-8	World_Figure_Skating_Championships	773	2461	101221
0	SemSearch_LS-8	Danielle_Hartsell	26	45	1099
0	SemSearch_LS-8	International_School_Sport_Federation	39	12	3055
0	SemSearch_LS-8	Silvanidae	70	69	2750
0	SemSearch_LS-8	Emily_Naphtal	24	13	832
0	SemSearch_LS-8	Natalie_Buck	21	29	756
0	SemSearch_LS-8	Cynthia_Phaneuf	88	78	11234
0	SemSearch_LS-11	Roman_Catholic_Diocese_of_Killaloe	85	100	3599
0	SemSearch_LS-11	Delhi_Orthodox_Diocese	46	4	1091
0	SemSearch_LS-11	Ardtrea_North	16	4	674
0	SemSearch_LS-11	Roman_Catholic_Diocese_of_Derry	47	37	3173
2	SemSearch_LS-11	Diocese_of_Dublin_and_Glendalough	65	44	2457
0	SemSearch_LS-11	List_of_Roman_Catholic_dioceses_in_Great_Britain	49	6	1567
0	SemSearch_LS-11	St._John's_Cathedral,_Cashel	24	20	523
0	SemSearch_LS-11	Bishop_of_Ardmore	15	3	428
0	SemSearch_LS-11	List_of_Anglican_diocesan_bishops_in_Britain_and_Ireland	90	7	5705
0	SemSearch_LS-11	Diocese_of_Derry_and_Raphoe	53	35	2283
0	SemSearch_LS-11	Archdeacon_of_Cork	23	15	486
0	SemSearch_LS-11	Cathedra	106	416	22387
0	SemSearch_LS-11	St_Anne's_Cathedral,_Belfast	51	79	3638
0	SemSearch_LS-11	St._Maelruain's_Church,_Tallaght	24	3	208
2	SemSearch_LS-11	Diocese_of_Clogher_(Church_of_Ireland)	52	22	1922
2	SemSearch_LS-11	Diocese_of_Limerick_and_Killaloe	72	26	1754
0	SemSearch_LS-11	Yuhanon_Mor_Militos	15	4	714
0	SemSearch_LS-11	Archdeacon_of_Ross,_Ireland	19	2	321
0	SemSearch_LS-11	Archdeacon_of_Ossory	17	3	220
0	SemSearch_LS-11	Roman_Catholic_Diocese_of_Ferns	37	52	2505
0	SemSearch_LS-11	Diocese_of_Cork,_Cloyne_and_Ross	125	40	2233
0	SemSearch_LS-11	Cloyne_Cathedral	22	19	1415
0	SemSearch_LS-11	Chengannur_Orthodox_Diocese	20	5	574
0	SemSearch_LS-11	Roman_Catholic_Diocese_of_Waterford_and_Lismore	47	44	1984
0	SemSearch_LS-11	Diocese_of_Ossory	29	45	1283
0	SemSearch_LS-11	List_of_religious_organizations	309	9	36027
0	SemSearch_LS-11	Province_of_Armagh_(Church_of_Ireland)	27	52	2518
0	SemSearch_LS-11	Historical_development_of_Church_of_England_dioceses	357	18	5912
0	SemSearch_LS-11	Bishop_of_Down,_Connor_and_Dromore	38	30	688
0	SemSearch_LS-11	Diocese	90	6149	129243
0	SemSearch_LS-11	St_Eunan's_Cathedral,_Raphoe	34	18	423
0	SemSearch_LS-11	Roman_Catholic_Diocese_of_Cloyne	126	48	3151
0	SemSearch_LS-11	Diocese_of_St_Andrews,_Dunkeld_and_Dunblane	23	43	1293
